generator:output:electricity,manufacturer,model,name,longitude,latitude
600 kW,,,,8.5201434,52.4542207
600 kW,,,,8.5245815,52.4529007
600 kW,,,,9.4390124,54.5140143
600 kW,Nordex,N43,,9.7508585,51.220753
600 kW,Nordex,N43,,8.9348,51.637948
600 kW,Nordex,N43,,8.935683,51.637274
600 kW,,,,8.5183996,52.445814
600 kW,,,,8.5186978,52.4489614
600 kW,Nordex,N43,,8.931929,51.635357
600 kW,Nordex,N43,,8.928773,51.63905
150 kW,,,,10.863396,52.358887
150 kW,,,,7.8469007,51.5632562
150 kW,,,,7.9043976,52.5691741
2.5 MW,,,,8.839748,52.0847953
600 kW,,,Nordex N43,8.544218,52.238516
0.8 MW,Enercon,E-53,,8.3568939,51.5117835
1000 kW,Nordex,N54/1000,,8.16535,50.6114619
0.8 MW,Enercon,E-53,,8.356,51.5140473
1 MW,Nordex SE,N54,,9.3461651,51.6268749
1 MW,Nordex,N54,,9.3444756,51.6277308
1 MW,,,,9.0116304,54.6270526
800 kW,,,,12.2310808,54.1203436
150 kW,,,,7.7895512,52.4828027
0.8 MW,Enercon,E-53,,8.3757161,51.514387
1 MW,,,,12.237287,54.1230994
1 MW,,,,12.2369719,54.1249985
1 MW,Nordex,N 54,,8.343523,51.5154669
150 kW,,,,8.1023445,51.5043706
1 MW,,,,12.1841199,54.0149493
1 MW,,,,12.1703854,54.0178619
150 kW,Nordex,N27,NX95-1,9.699773,52.07794
600 kW,,,,9.0358116,54.2629238
600 kW,,,,9.0386371,54.2613677
600 kW,,,,9.034345,54.264992
600 kW,,,,9.039534,54.263786
600 kW,,,,9.0272636,54.2686536
600 kW,,,,9.030585,54.266611
600 kW,,,,9.0348026,54.267702
600 kW,,,,9.0383966,54.2659865
600 kW,,,,9.033521,54.271338
600 kW,,,,9.0240756,54.2702411
600 kW,,,,9.0374887,54.2696973
600 kW,,,,9.0284034,54.2710985
600 kW,,,,9.028517,54.273676
600 kW,,,,14.127453,51.620122
600 kW,REpower,48/600-750,,12.1615754,53.2933169
1050 kW,REpower Systems,57/1000,,10.4975868,53.7712126
1050 kW,REpower Systems,57/1000,,10.5054939,53.7739359
1050 kW,REpower Systems,57/1000,,10.5057392,53.7785716
1050 kW,,,,9.3758271,54.0587799
1050 kW,,,,9.38761,54.053539
1.05 MW,,,,9.393225,54.054483
1050 kW,,,,9.379153,54.055786
1.5 MW,REpower,MD77,WEA01,11.5805848,51.7198139
1.5 MW,REpower,MD77,WEA08,11.5717453,51.7240629
1.5 MW,REpower,MD77,WEA03,11.5769282,51.7226348
1050 kW,,,,9.37498,54.057256
1050 kW,,,,9.381822,54.057036
1050 kW,,,,9.383298,54.054695
1050 kW,,,,9.387718,54.055256
1.05 MW,,,,9.397446,54.053355
1.05 MW,,,,9.392993,54.052551
1.05 MW,,,,10.783577,50.9549263
1.05 MW,,,,10.7827349,50.9569498
1.05 MW,,,,10.7879355,50.9573176
1.05 MW,,,,10.7882154,50.9596198
1.05 MW,,,,11.370531,51.4265754
1.05 MW,,,,11.3705206,51.4245943
1500 kW,REpower Systems,MD 70,,10.3927459,53.9122079
1500 kW,REpower Systems,MD 70,,10.3967855,53.9103026
1500 kW,REpower Systems,MD 70,,10.400795,53.9083652
1500 kW,REpower Systems,MD 70,,10.4022782,53.9037455
1500 kW,REpower Systems,MD 70,,10.4072985,53.9090878
1.5 MW,,,,10.7548644,51.1302256
1.5 MW,,,,10.7483413,51.1312961
1.5 MW,,,,10.7533225,51.1328201
1.5 MW,,,,10.7489462,51.1194035
1.5 MW,,,,10.7671593,51.1281046
1.5 MW,,,,10.7458709,51.1276319
1.5 MW,,,,10.7598006,51.1217936
1.5 MW,,,,10.7615268,51.1322759
1.5 MW,,,,10.754407,51.1206083
1.5 MW,,,,10.7486127,51.1227881
1.5 MW,,,,10.7579881,51.1248261
1.5 MW,,,,10.7578881,51.1349525
1500 kW,REpower Systems,MD 70,,10.4047866,53.9064216
1.5 MW,,,,10.0354072,53.3550589
1.5 MW,,,,10.043753,53.35293
1.5 MW,REpower,MD 77,,14.158747,51.2369711
1.5 MW,REpower,MD 77,,14.1535667,51.2398228
1.5 MW,REpower,MD 77,,14.1518107,51.2336972
1.5 MW,REpower,MD77,R70037,8.5831344,47.8890609
1.5 MW,REpower,MD 70,,14.1630521,52.200349
1.5 MW,REpower,MD 77,,14.1669373,52.1690877
1.5 MW,REpower,MD 70,,14.1623825,52.1750333
1.5 MW,,,,11.5076238,50.8972844
1.5 MW,,,,11.5092159,50.8956705
1.5 MW,,,,11.5082443,50.8991414
1.5 MW,,,,11.5117487,50.8999204
1.5 MW,,,,11.5148011,50.8966064
1.5 MW,,,,11.5163032,50.8997766
1.5 MW,,,,11.5107267,50.8980748
1.5 MW,REpower,MD 70,,14.1696327,52.1991124
1.5 MW,REpower,MD 70,,14.1720099,52.1710297
1.5 MW,,,,11.5183814,50.8984281
1.5 MW,REpower,MD77,WEA33,11.5657905,51.710959
1.5 MW,REpower,MD77,WEA36,11.5609427,51.7137656
1.5 MW,REpower,MD 77,,14.147302,51.233645
1.5 MW,REpower,MD 77,,14.153422,51.244345
1.5 MW,REpower,MD 77,,14.154812,51.242017
1.5 MW,,,,11.384685,52.803569
1.5 MW,,,,11.397645,52.802094
1.5 MW,,MD77,,9.511511,51.188253
1.5 MW,,,,13.6210515,53.9928335
1.5 MW,,,,10.7472066,51.1252727
1.5 MW,,,,10.7654332,51.1230324
1.5 MW,Fuhrländer,FL MD 77,GL 02,10.9607293,51.2053175
1.5 MW,REpower,MD 70,,14.1670563,52.1733428
1.5 MW,,,,10.7718803,51.1246099
1.5 MW,REpower,MD 70,,14.1773713,52.208301
1.5 MW,REpower,MD 70,,14.166995,52.2027464
1.5 MW,,,,10.7431015,51.1297261
1.5 MW,,,,10.8287818,51.0962578
1.5 MW,REpower,MD 77,,14.1755337,52.1670121
1.5 MW,REpower,MD 70,,14.1640234,52.2052086
1.5 MW,REpower,MD 70,,14.1689813,52.2074191
1.5 MW,REpower,MD 70,,14.17284,52.2057532
1.5 MW,REpower,MD 70,,14.1725846,52.202787
1500 kW,REpower Systems,MD 70,,10.4184876,53.8672889
1.5 MW,Repower,MD77,,13.7800441,51.9118849
1.5 MW,REpower,MD 77,,14.0729563,52.1981297
1.5 MW,REpower,MD 77,,14.0756464,52.1928058
1.5 MW,REpower,MD 77,,9.636163,48.532873
1.5 MW,,,,9.5319118,54.6319129
1.5 MW,,,,9.947486,48.659704
1.5 MW,,,,11.391624,52.804023
1.5 MW,REpower,MD77,WEA35,11.5702036,51.7134017
1.5 MW,REpower,MD77,WEA34,11.5766533,51.7135493
1.5 MW,,,,9.946018,48.655263
1.5 MW,,,,9.946545,48.657319
1.5 MW,REpower,MD 77,,14.0792928,52.1957851
1500 kW,REpower Systems,MD 70,,10.434532,53.8665723
1.5 MW,REpower,MD77,WEA31,11.5599705,51.7073068
1.5 MW,,,,14.0627041,51.6146989
1.5 MW,REpower,MD77,WEA32,11.5659068,51.7075174
1500 kW,REpower Systems,MD 70,,10.4300307,53.8651316
1.5 MW,REpower,MD77,WEA37,11.5558695,51.7138219
1.5 MW,REpower,MD77,,13.748156,51.9050163
1.5 MW,Repower,MD77,,13.771371,51.90604
1.5 MW,REpower,MD77,,13.79052,51.910212
1.5 MW,Repower,MD77,,13.7585736,51.9114101
1.5 MW,REpower,MD77,,13.770004,51.914567
1500 kW,,,,13.5380553,53.6125126
1500 kW,,,,13.5411368,53.6142676
1500 kW,,,,13.5474156,53.6156204
1500 kW,,,,13.544903,53.6129952
1500 kW,,,,13.5497069,53.6188786
1500 kW,,,,13.4594648,53.6913763
1.5 MW,,,,11.7628742,51.0165157
1.5 MW,,,,11.7607252,51.0186746
1500 kW,,,,13.4593477,53.6883439
1.5 MW,,,,11.7584728,51.0163123
1.5 MW,,,,11.7650127,51.0198895
1500 kW,,,,13.5370792,53.60999
1.5 MW,,,,13.6223525,53.9901342
1.5 MW,,,,13.6218869,53.9949232
1500 kW,,,,13.5417689,53.6094165
1.5 MW,,,,11.7662633,51.0156282
1500 kW,,,,13.4518901,53.6901197
1500 kW,,,,13.4537997,53.6940243
1.5 MW,,,,13.616162,53.9892305
1.5 MW,,,,12.6003631,52.9291756
1.5 MW,REpower,MD 77,,14.0622972,52.2018517
1.5 MW,REpower,MD 77,,14.0768702,52.2004544
1.5 MW,REpower,MD 77,,14.0626491,52.1957036
1.5 MW,REpower,MD 77,,14.0578556,52.2048854
1.5 MW,REpower,MD 77,,14.0529221,52.2016507
1.5 MW,REpower,MD 77,,14.0707001,52.2029038
1.5 MW,,,,9.9233149,48.6450855
1.5 MW,REpower,MD 77,,14.066523,52.1991523
660 kW,,,,12.2877988,51.5527167
660 kW,,,,12.283239,51.5474673
660 kW,,,,12.2951062,51.5477319
660 kW,,,,12.288444,51.550738
660 kW,,,,12.2892074,51.5484387
660 kW,,,,12.2939816,51.5517528
660 kW,,,,12.700478,52.3278414
660 kW,,,,12.698591,52.329413
660 kW,Vestas,V47-660,,6.7062707,49.7186183
1.5 MW,,,,11.7568942,51.0101248
1.5 MW,,,,11.7599364,51.0083135
yes,,,,12.629158,50.813358
2 MW,,,,14.306512,51.245766
2 MW,,,,14.303005,51.244594
2 MW,,,,14.298678,51.238975
850 kW,Vestas,V52-850 kW,,10.7211665,52.7474502
850 kW,Vestas,V52-850,,7.3440634,49.4952082
850 kW,Vestas,V52-850,,7.3477543,49.4954589
850 kW,Vestas,V52-850 kW,,10.7188202,52.7494031
850 kW,Vestas,V52-850 kW,,10.7174936,52.7516199
3.3 MW,,,,13.3706074,51.3407599
3.3 MW,,,,13.3780088,51.3412744
3.3 MW,,,,13.3678124,51.3471564
850 kW,,,11859,13.3722188,51.3483142
850 kW,Vestas,,11850,13.3702864,51.345849
850 kW,Vestas,,11853,13.3722403,51.3445545
3.3 MW,,,,13.3753005,51.3497402
850 kW,,,11851,13.373866,51.3426789
1.65 MW,,,,10.4043948,54.3597299
1.65 MW,,,,10.4022248,54.3574953
1.65 MW,Vestas,V 66,,13.932397,52.494599
2530 kW,GE Wind Energy,GE 2.5-120,,7.7092062,49.7222461
2530 kW,GE Wind Energy,GE 2.5-120,,7.7161159,49.7216785
2530 kW,GE Wind Energy,GE 2.5-120,,7.721517,49.7213028
660 kW,,,,13.032559,51.012104
660 kW,,,,13.029666,51.011057
660 kW,,,,13.031553,51.010279
660 kW,Vestas,V47,,9.338287,51.547401
660 kW,,,03WEA824938,9.5160852,52.6953336
2500 kW,Vensys,Vensys 100/100,,8.5915663,52.6308452
660 kW,Vestas,V-47,,7.949094,51.60163
660 kW,Vestas,V47,,9.336927,51.556675
660 kW,Vestas,V47,,9.341408,51.555934
2 MW,Vestas,,,8.4334627,52.9316497
2 MW,,,,14.294063,51.239145
2 MW,,,,14.302842,51.239297
2 MW,,,,14.3039881,51.2422539
2 MW,,,,14.31437,51.245291
,,,,8.4975444,52.951678
3.3 MW,Siemens Gamesa Renewable Energy S.A.,SWT-DD-130,,8.2443385,52.4982165
3.3 MW,Siemens Gamesa Renewable Energy S.A.,SWT-DD-130,,8.249389,52.501564
,Vestas,,,8.4500154,52.9367936
2 MW,Vestas,,,8.4352698,52.9356607
,,,,8.5044972,52.9582786
2 MW,Vestas,,,8.4494444,52.933375
,,,,8.5011229,52.955018
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2525788,51.5005166
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2558522,51.5038611
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2574891,51.5009244
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2524168,51.506467
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2569305,51.5070404
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2508772,51.5034952
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2474301,51.5056347
3.3 MW,Siemens Gamesa Renewable Energy S.A.,SWT-DD-130,,8.2566817,52.5045069
3.3 MW,Siemens Gamesa Renewable Energy S.A.,SWT-DD-130,,8.2529993,52.4955666
3.3 MW,Siemens Gamesa Renewable Energy S.A.,SWT-DD-130,,8.2428087,52.4939073
3.3 MW,Siemens Gamesa Renewable Energy S.A.,SWT-DD-130,,8.2541965,52.4999942
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.263819,51.5147925
2 MW,,,,7.0853245,52.3283488
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2531812,51.5096355
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.247884,51.5087798
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2630383,51.5012062
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2608102,51.5043804
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2623249,51.5114768
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2628506,51.5088192
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.263886,51.5063007
2 MW,Vestas Wind Systems A/S,V80-2MW,,9.2580522,51.5098392
660 kW,,,,8.926391,54.190081
850 kW,,,,9.012756,54.257249
1.65 MW,,,,9.458278,54.391812
1.65 MW,,,,9.45348,54.392486
1.65 MW,,,,9.472743,54.394821
1.65 MW,,,,9.4757898,54.3930481
,Enercon,,,8.8684483,54.1758768
,,,,8.870268,54.1781521
,,,,8.8632734,54.1747856
660 kW,,,,13.306546,53.9895628
660 kW,,,,8.9210768,54.1909618
660 kW,,,,8.9169194,54.1927319
660 kW,,,,13.2983898,53.9891398
660 kW,,,,13.2980401,53.9875155
660 kW,,,,12.1833854,51.58823
660 kW,,,,13.3059404,53.9879704
660 kW,,,,13.3039542,53.9864846
660 kW,,,,13.302232,53.985202
1.65 MW,,,,9.588561,53.457025
1.65 MW,,,,9.592983,53.455511
660 kW,,,,12.3821389,51.4646396
1.65 MW,,,,9.8538063,54.3462766
1.65 MW,,,,9.858874,54.349119
1.65 MW,,,,9.849065,54.34572
1.65 MW,,,,9.8491464,54.3537713
1.65 MW,,,,9.842984,54.3531746
1.65 MW,,,,9.8627533,54.3522295
1.65 MW,,,,9.85553,54.3531807
660 kW,,,,9.2846434,51.513835
660 kW,,,,9.2853403,51.51047
660 kW,,,,9.2893876,51.5136025
660 kW,,,,9.2784703,51.5086476
660 kW,,,,9.2813124,51.5112453
660 kW,,,,8.8576787,54.189328
1.65 MW,Vestas,V 66,,12.8860631,52.5121854
660 kW,,,,12.2285411,51.4814987
660 kW,Vestas,V47,,14.3464351,52.6395446
660 kW,,,,9.936788,48.656202
660 kW,,,,9.937226,48.657863
660 kW,,,,9.936229,48.652437
660 kW,,,,9.936644,48.654305
660 kW,,,,12.2288002,51.4852713
660 kW,,,,12.2286685,51.4833877
660 kW,,,,12.2289315,51.4871529
1.65 MW,,,,11.7973049,51.0803824
,Vestas,V80,,6.460629,51.7098964
2000 kW,Vestas,V80/2.0MW,,7.6194895,49.3658808
2000 kW,Vestas Wind Systems,V80-2.0 MW,,8.567752,52.600979
2000 kW,Vestas Wind Systems,V80-2.0 MW,,8.566165,52.6030928
2000 kW,Vestas Wind Systems,V80-2.0 MW,,8.5661838,52.5959542
2000 kW,Vestas Wind Systems,V80-2.0 MW,,8.5641283,52.5983713
2 MW,Vestas,V 80,,14.2432929,52.200998
2000 kW,Vestas Wind Systems,V80-2.0 MW,,8.5694497,52.5979033
2 MW,Vestas,V 80,,14.2394079,52.200541
2 MW,Vestas,V 80,,14.2459389,52.208073
2 MW,Vestas,V 80,,14.2412579,52.205327
2 MW,Vestas,V 80,,14.238918,52.2026961
2 MW,Vestas,V 80,,14.2248521,52.196194
660 kW,Vestas,V47,,9.325523,51.5508418
2 MW,Vestas,V 80,,14.2249311,52.1983881
2 MW,Vestas,V 80,,14.2224821,52.201204
2 MW,Vestas,V 80,,14.2078501,52.193743
2 MW,Vestas,V 80,,14.2183161,52.1993071
2 MW,,,,12.1947517,54.0342488
2 MW,,,,12.1897555,54.0340412
2 MW,Vestas,V80,,10.511259,51.916849
2 MW,Vestas,V80,,10.5101143,51.9223716
2 MW,,,,9.1072967,52.1119918
660 kW,Vestas,V47-660,,8.84126,53.316516
660 kW,Vestas,V47-660,,8.841563,53.319806
660 kW,Vestas,V47-660,,8.837664,53.318857
660 kW,Vestas,V47-660,,8.833703,53.318196
660 kW,,,,13.0349611,51.0298128
660 kW,,,,13.033344,51.0337304
660 kW,,,,12.699158,52.325278
660 kW,Vestas,V47-660,,8.836233,53.316087
1650 kW,Vestas,V66/1.65MW,,7.5757277,49.1555983
2 MW,Vestas,V 80,,14.2073411,52.1960511
2 MW,Vestas,V 80,,14.2103624,52.1975978
660 kW,Vestas,V47,,9.336093,51.549223
2 MW,Vestas,V 80,,14.2215051,52.1934841
2 MW,Vestas,V 80,,14.2153451,52.2009951
2 MW,Vestas,V 80,,14.2184101,52.2031101
2 MW,Vestas,V 80,,14.212917,52.1992891
2 MW,Vestas,V 80,,14.213303,52.194796
2 MW,Vestas,V 80,,14.2118748,52.1916721
660 kW,,,,13.2872335,53.942195
850 kW,Vestas,,,12.940627,50.9953145
660 kW,,,,13.2849743,53.9427655
2 MW,,,,9.1099103,52.1092035
2 MW,,,,12.165963,51.460122
2 MW,,,,12.166477,51.456015
2000 kW,Vestas,V80/2.0MW,,8.2917079,49.5812557
660 kW,,,,13.2895637,53.9416058
850 kW,,,,12.3453298,50.6652149
850 kW,,,,7.5756387,52.1816851
850 kW,Vestas,,,12.91334,51.2341416
850 kW,Vestas,,,12.180139,50.8815407
850 kW,Vestas,V52,V14153,9.8582971,48.6652641
850 kW,Vestas,V52,V14152,9.8583605,48.6637983
850 kW,Vestas,V52,V14151,9.8584228,48.662379
1.65 MW,,,,9.532141,54.0746905
1.65 MW,,,,9.5324493,54.0709507
1.65 MW,,,,9.531615,54.068206
1.65 MW,,,,9.529043,54.0766248
1.65 MW,,,,9.53533,54.065933
1.65 MW,,,,9.5367329,54.0621707
1.65 MW,,,,9.5353109,54.0728238
660 kW,Vestas,,,9.0108008,53.9930575
850 kW,,,,14.0555946,51.0759073
850 kW,,,,14.0506977,51.0750788
850 kW,,,,14.0483148,51.0780812
850 kW,,,,14.052636,51.078021
1.5 MW,Vestas,V63,,9.6115867,51.213235
1.5 MW,Vestas,V63,,9.6107519,51.2186399
2000 kW,Vestas,V80-2.0 MW,,10.2734707,53.8387958
2000 kW,Vestas,V80-2.0 MW,,10.2714309,53.8355463
2000 kW,Vestas,V80-2.0 MW,,10.2781459,53.8360313
2000 kW,Vestas,V80/2.0MW,,7.5910657,49.3197517
2000 kW,Vestas,V80/2.0MW,,7.5983832,49.3195358
2000 kW,Vestas,V80/2.0MW,,7.7324555,49.7231218
1.65 MW,,,,13.2870884,54.597012
2000 kW,Vestas,V80-2.0 MW,,10.2690364,53.837336
2 MW,,,,8.2959947,51.75646
2 MW,,,,8.290899,51.760727
1.65 MW,,,,13.3616606,51.0776089
3.3 MW,Vestas,V112-3.3 MW,,8.8858111,54.6362895
2 MW,,,,14.399644,51.532002
2 MW,,,,14.405983,51.529004
1650 kW,Vestas,,,9.012615,53.994655
1.65 MW,,,,9.5471666,54.029529
1.65 MW,,,,9.5467183,54.0329298
1.65 MW,,,,9.5420746,54.0352909
1.65 MW,,V66,,9.563711,53.853999
1.65 MW,,V66,,9.5580513,53.8539035
1.65 MW,,V66,,9.569035,53.854207
1.65 MW,,V66,,9.574478,53.854271
1.65 MW,,,,9.5349113,54.0369464
1.65 MW,,,,9.5380917,54.039497
850 kW,Vestas,V52,V14533,9.8589614,48.6668708
660 kW,,,,9.9343686,48.5709547
0.66 MW,,,,9.9391508,48.5705234
660 kW,Vestas,V47,,13.422622,52.788261
660 kW,Vestas,V47,,13.424987,52.788886
660 kW,,,,9.9402581,48.5730308
660 kW,,,,9.937021,48.5730061
660 kW,,,02WEA14504,9.671866,52.28233
660 kW,Vestas,V47,,13.420561,52.789483
2 MW,,,,9.7484943,48.5826492
,Enercon,,,8.883823,54.1741294
660 kW,,,,10.0040785,50.8150713
660 kW,,,V1625/03,12.2830877,51.0989051
660 kW,,,,10.0003412,50.8114603
,,,,9.8525508,54.0156365
,,,,9.8388631,54.0061825
,,,,9.8423149,54.010333
,,,,9.8338672,54.0123133
3 MW,Siemens,SWT-3.0-113,02WEA15942,10.2692958,52.6547126
3 MW,Siemens,SWT-3.0-113,01WEA15941,10.2676159,52.65836
3 MW,Siemens,SWT-3.0-113,03WEA15943,10.2739697,52.652447
1650 kW,Vestas,V66/1.65 MW,,9.296948,53.791328
2 MW,Vestas,V80-2.0 MW,,10.103873,52.465928
2 MW,,,,8.143671,52.625509
1.65 MW,,,,9.525739,54.071162
1.65 MW,,,,9.5388984,54.071446
1.65 MW,,,,9.5287613,54.0696568
,,,,9.8427214,54.0142705
,,,,9.8347913,54.0032933
,,,,9.8341198,54.0163153
2000 kW,Vestas,V80-2.0 MW,,8.7121898,52.647439
,Vestas,,,8.4443282,52.935418
,Vestas,,,8.4439268,52.9328822
850 kW,,,,9.59974,49.733039
850 kW,,,,9.0253,54.261139
2 MW,,,,8.1437645,52.6283438
2.3 MW,Enercon,E-70 E4,,9.0135722,54.2683737
850 kW,,,,9.012254,54.271953
660 kW,,,,6.7180866,50.4399936
660 kW,,,,6.7144677,50.441894
660 kW,,,,9.161365,51.798458
850 kW,,,,12.696116,52.323385
850 kW,,,,12.699533,52.322309
850 kW,,,,12.696135,52.319356
850 kW,,,,12.693784,52.321388
2000 kW,Vestas,V80,,13.715236,51.991858
2000 kW,Vestas,V80,,13.727005,51.988722
2000 kW,Vestas,V80,,13.7214418,51.9879258
2000 kW,Vestas,V80,,13.732368,51.982936
2000 kW,Vestas,V80,,13.7223921,51.9811515
2000 kW,Vestas,V80,,13.71658,51.983025
2000 kW,Vestas,V80/2.0MW,,7.5303074,49.5209604
2 MW,,,,6.2349675,50.9895074
2 MW,,,,6.2301369,50.99137
2 MW,,,,10.802589,53.17933
2 MW,,,,10.7957872,53.1813382
2 MW,,,,10.773003,53.223575
850 kW,,,,8.0492613,52.7410775
850 kW,,,,8.053547,52.742011
850 kW,,,,8.051811,52.7400729
2000 kW,Vestas,V80/2.0MW,,7.5333431,49.5198116
660 kW,,,,8.9250119,54.1822696
660 kW,,,,8.9257449,54.1840502
660 kW,,,,13.031149,51.013411
660 kW,,,,13.0295008,51.0088479
660 kW,Vestas,V47-660,,6.7071356,49.7156688
850 kW,Vestas,,,8.7109241,52.9022295
660 kW,Vestas,V47-660,,6.7101,49.717493
660 kW,,,,11.4595757,51.5088434
660 kW,,,,11.4533651,51.5073901
660 kW,,,,11.4484199,51.5065701
2300 kW,Enercon,E-70 E4,,8.1829606,51.5180531
1.5 MW,REpower,MD 77,,7.9501777,51.0257172
1.65 MW,Vestas,,,13.8320787,51.5355117
1.65 MW,Vestas,,,13.834604,51.534494
1.65 MW,Vestas,V-66,,8.1853467,51.5152144
660 kW,,,,12.386597,51.455016
660 kW,,,,7.9847862,52.9850301
660 kW,,,,12.3811036,51.4568209
660 kW,,,,7.983132,52.986918
660 kW,,,,12.286116,51.560426
660 kW,,,,12.3878166,51.4578281
600 kW,,,,7.5828121,52.7952813
660 kW,,,,13.035127,50.753567
2 MW,,,,10.7405118,52.5187907
2 MW,,,,10.7556675,52.518968
2 MW,,,,10.7455065,52.5206392
2 MW,,,,10.7514405,52.5200141
2 MW,,,,10.7510188,52.5161903
2 MW,,,,10.7436857,52.5132687
2 MW,,,,10.7490255,52.513489
2 MW,,,,10.7382654,52.5130413
2 MW,,,,10.746183,53.156049
2 MW,,,,10.7569812,53.1511814
2 MW,Vestas,,,10.7520264,53.1584763
600 kW,,,,12.3488098,50.6672459
600 kW,,,,12.3754226,51.4608176
600 kW,,,,12.3465348,50.6681839
600 kW,,,,10.0043496,50.8208984
600 kW,,,,10.0043435,50.8190307
600 kW,Vestas,V44,,9.6098265,51.2109718
600 kW,Vestas,V44,,9.6119937,51.2147741
2.0 MW,Vestas,V90,V23870,9.8501086,48.6611824
600 kW,Vestas,V44,,9.332303,51.555528
600 kW,Vestas,V44,,9.6113366,51.216486
600 kW,Vestas,V44,,9.3320132,51.5536656
600 kW,Vestas,V44,,9.332467,51.552309
600 kW,Vestas,V44,,9.088078,53.9816836
600 kW,,,,10.003981,50.8229035
600 kW,,,,11.552989,51.587782
660 kW,,,,7.5834655,52.7940305
600 kW,,,,12.3721954,51.4614272
600 kW,,,,11.549082,51.587894
600 kW,,,,11.553123,51.585791
600 kW,,,,12.379376,51.454153
600 kW,,,,12.3752681,51.4584271
600 kW,,,,11.549122,51.585509
600 kW,,,,12.3876277,51.4629085
600 kW,,,,12.3842546,51.4591812
600 kW,,,,12.3935329,51.4603523
600 kW,,,,12.3905717,51.4616358
600 kW,,,,12.5967327,50.9063694
200 kW,,,,10.3261597,54.1521125
600 kW,Vestas,V44,,9.338832,51.550924
600 kW,Vestas,V44,,9.33335,51.546866
600 kW,,,,9.389299,53.572626
600 kW,Vestas,V44-600 kW,,8.6885157,47.8695228
600 kW,Vestas,V44,,9.328379,51.549479
600 kW,Vestas,V44,,9.341125,51.552769
600 kW,Vestas,V44-600 kW,,8.6844561,47.8692198
600 kW,Vestas,V44-600,,8.0033797,50.649983
600 kW,,,,9.472647,51.457711
600 kW,,,,9.4750115,51.4568494
600 kW,,,,9.4812888,51.4536599
0.60 MW,Vestas,V44,,14.0588419,52.3856462
600 kW,Vestas,,V44,7.2826028,53.3408511
600 kW,Vestas,V44-600,,7.727175,50.6988583
600 kW,,,,10.35481,54.362134
2300 kW,Siemens,SWT-2.3-93,,8.5521446,53.6017488
500 kW,Vestas,V39,V2134,13.5244408,50.8991123
600 kW,Vestas,V44,,14.171054,52.5174024
600 kW,,,,9.477,51.4556825
600 kW,,,,9.479288,51.4548521
2000 kW,Enercon,E-82 E2-2000,,9.0832555,53.9025963
2000 kW,Enercon,E-82 E2-2000,,9.086402,53.9018261
2000 kW,Enercon,E-82 E2-2000,,9.0849604,53.8999107
600 kW,,,,12.388239,51.452732
600 kW,,,,10.3544292,54.3631142
600 kW,,,,9.3463395,51.615798
600 kW,,,,9.3504594,51.6128336
600 kW,,,,9.350084,51.615109
600 kW,Vestas,V44,,9.2861068,53.6599497
600 kW,Vestas,V44,,9.2823282,53.6603262
600 kW,,,,12.674351,53.939873
600 kW,,,,9.355249,51.614392
600 kW,,,,9.355872,51.612745
3370 kW,Senvion,3.4M114,,8.8780728,54.1718142
225 kW,,,,8.88778,54.169919
100 kW,,,,9.532952,54.809875
225 kW,,,,8.882545,54.168593
225 kW,,,,8.882694,54.169878
,,,,8.850535,54.1693989
2000 kW,Enercon,E-82/2.0MW,,7.2725184,49.5521626
3370 kW,Senvion,3.4M114,,8.8650094,54.1719826
,,,,8.8591375,54.1725708
600 kW,,,,7.173771,53.5665959
600 kW,,,,8.93013,54.190605
600 kW,,,,8.931766,54.192807
yes,,,,7.21185,53.4577073
600 kW,,,,7.0965304,53.3703648
500 kW,Vestas,V 39/500,,14.0152587,52.9307483
200 kW,,,,9.3867847,54.5180849
200 kW,,,,8.6317349,54.3184131
200 kW,,,,8.934447,54.425764
200 kW,,,,11.0510638,54.337974
yes,,,,7.213267,53.4555069
,Enercon,,,8.8521303,54.1720392
